type,severity,status,target_ref,rule_id,primary_source,primary_ref,secondary_ref,detail
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.38.1,uk5-da8e6b74d23222d78e67,oshb,Ps.38.1,Ps.37.1,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.38.10,uk5-503bb248fd920018beef,oshb,Ps.38.10,Ps.37.11,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.38.11,uk5-df0daa31b2bfd17dec48,oshb,Ps.38.11,Ps.37.12,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.38.12,uk5-d2b1dbed4bc247265f07,oshb,Ps.38.12,Ps.37.13,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.38.13,uk5-28e0b671872fa46d7567,oshb,Ps.38.13,Ps.37.14,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.38.14,uk5-b3644a1b76b3db4aa7b6,oshb,Ps.38.14,Ps.37.15,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.38.15,uk5-519b717ff83f32133ec5,oshb,Ps.38.15,Ps.37.16,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.38.16,uk5-fc5a0c2c17fa3649035e,oshb,Ps.38.16,Ps.37.17,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.38.17,uk5-fc3c277bd3a58bc929c0,oshb,Ps.38.17,Ps.37.18,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.38.18,uk5-49af72dec99e11bb8373,oshb,Ps.38.18,Ps.37.19,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.38.19,uk5-efc06e4d4c519e13391f,oshb,Ps.38.19,Ps.37.20,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.38.2,uk5-c7e3c27f48a57225ed32,oshb,Ps.38.2,Ps.37.3,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.38.20,uk5-99c0e2cc98671299caa3,oshb,Ps.38.20,Ps.37.21,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.38.21,uk5-61fa8b87d8aae6637001,oshb,Ps.38.21,Ps.37.22,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.38.22,uk5-e6fe09a0b2d84bb488a3,oshb,Ps.38.22,Ps.37.23,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.38.3,uk5-0313f5935df7834809f9,oshb,Ps.38.3,Ps.37.4,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.38.4,uk5-64bb15e68fc2b74401d2,oshb,Ps.38.4,Ps.37.5,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.38.5,uk5-8bea97c79d4e5bd69ec0,oshb,Ps.38.5,Ps.37.6,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.38.6,uk5-b1809492d9cd8cf0f65b,oshb,Ps.38.6,Ps.37.7,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.38.7,uk5-ad80a4482b96c0938420,oshb,Ps.38.7,Ps.37.8,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.38.8,uk5-3007312d826a1af8fa07,oshb,Ps.38.8,Ps.37.9,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.38.9,uk5-2bffb1986e620cffa234,oshb,Ps.38.9,Ps.37.10,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.39.1,uk5-cc15f27e89d24a27ed89,oshb,Ps.39.1,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.39.10,uk5-ac87ff8d42e53b8e6530,oshb,Ps.39.10,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.39.11,uk5-83f38b522ab3a1824cad,oshb,Ps.39.11,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.39.12,uk5-2f3487652efb69b33235,oshb,Ps.39.12,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.39.13,uk5-b52fa8c1c8e3b98559b6,oshb,Ps.39.13,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.39.2,uk5-15bf8f93df6bce3d3d35,oshb,Ps.39.2,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.39.3,uk5-b653e6cb3b505b68ca5d,oshb,Ps.39.3,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.39.4,uk5-f9d098a798f4fb9712cb,oshb,Ps.39.4,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.39.5,uk5-a8b1f48f64d2e8dda2df,oshb,Ps.39.5,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.39.6,uk5-f2291dc2d58f1a589d02,oshb,Ps.39.6,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.39.7,uk5-608307709abfd6822250,oshb,Ps.39.7,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.39.8,uk5-1cea832e229820545ac2,oshb,Ps.39.8,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.39.9,uk5-e3554cd6e58e8bb3b34d,oshb,Ps.39.9,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.4.1,uk5-f2953b08cb8cdb236ff0,oshb,Ps.4.1,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.4.2,uk5-e3618b806344dbe6f69a,oshb,Ps.4.2,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.4.3,uk5-9d1154bfaafdd25c7794,oshb,Ps.4.3,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.4.4,uk5-d980a4bfb70d65339bf1,oshb,Ps.4.4,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.4.5,uk5-79eb19e27c65b92fb230,oshb,Ps.4.5,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.4.6,uk5-9a6fb4ac7025e92181da,oshb,Ps.4.6,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.4.7,uk5-bd75728d2c6594732140,oshb,Ps.4.7,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.4.8,uk5-ac0130b10c98cd07cf9b,oshb,Ps.4.8,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.40.1,uk5-59b8c1a5b408f4909584,oshb,Ps.40.1,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.40.10,uk5-3424300cef5780a331fb,oshb,Ps.40.10,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.40.11,uk5-9ee2d8b08f2c61b82b9d,oshb,Ps.40.11,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.40.12,uk5-953a94e568f997252894,oshb,Ps.40.12,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.40.13,uk5-6098499576ce4f249aff,oshb,Ps.40.13,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.40.14,uk5-c41cd3ed2560afb90279,oshb,Ps.40.14,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.40.15,uk5-621a2bcdbefeb644e7b1,oshb,Ps.40.15,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.40.16,uk5-ec4ad9f0bcd620e06232,oshb,Ps.40.16,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.40.17,uk5-62b01fd8df40a8171e16,oshb,Ps.40.17,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.40.2,uk5-dcce1118d7270562ca4d,oshb,Ps.40.2,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.40.3,uk5-4f7d3db8392d51136a50,oshb,Ps.40.3,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.40.4,uk5-fec5900e5921217e257b,oshb,Ps.40.4,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.40.5,uk5-2b874c5785e8ce57b415,oshb,Ps.40.5,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.40.6,uk5-04f54452f551af84fb93,oshb,Ps.40.6,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.40.7,uk5-9d3e11780b5b3770f98f,oshb,Ps.40.7,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.40.8,uk5-b33ab429f2270ad16cbb,oshb,Ps.40.8,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.40.9,uk5-19fef7eba4bb633e3d16,oshb,Ps.40.9,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.41.1,uk5-603f55921e49fa4f3eea,oshb,Ps.41.1,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.41.10,uk5-cd31095c06412827fc63,oshb,Ps.41.10,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.41.11,uk5-73484175f2b62c393e34,oshb,Ps.41.11,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.41.12,uk5-fbd00c904fb4a9baad86,oshb,Ps.41.12,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.41.13,uk5-2f5edd5fc33ae059cbe0,oshb,Ps.41.13,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.41.2,uk5-08ae50141b785c354341,oshb,Ps.41.2,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.41.3,uk5-d5fe2f55b19a7885e49e,oshb,Ps.41.3,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.41.4,uk5-bd24318c4cc655cc38ee,oshb,Ps.41.4,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.41.5,uk5-1b493bab0708931bd8e8,oshb,Ps.41.5,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.41.6,uk5-71ba628bf0d33c78d9e0,oshb,Ps.41.6,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.41.7,uk5-1bfaf58a202edb3aa040,oshb,Ps.41.7,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.41.8,uk5-89da4194ce7cc1b2e885,oshb,Ps.41.8,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.41.9,uk5-574f439fbb44cc425dce,oshb,Ps.41.9,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.42.1,uk5-5bc9b29f93501c952392,oshb,Ps.42.1,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.42.10,uk5-7e95fd616ded8ccc7989,oshb,Ps.42.10,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.42.11,uk5-da89edacc574878695bc,oshb,Ps.42.11,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.42.2,uk5-e43d1eda8dd99e37ae08,oshb,Ps.42.2,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.42.3,uk5-e6ac215e5b1f8ebcf0ac,oshb,Ps.42.3,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.42.4,uk5-ee71f6fcbbadcb756b12,oshb,Ps.42.4,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.42.5,uk5-dd53ac72e7bdb8518480,oshb,Ps.42.5,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.42.6,uk5-cebac58ce012d9959b7f,oshb,Ps.42.6,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.42.7,uk5-f842dc3b901fb639edad,oshb,Ps.42.7,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.42.8,uk5-613f80c8b779a42b96c9,oshb,Ps.42.8,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.42.9,uk5-1d99ff1755ef161d0d7d,oshb,Ps.42.9,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.44.1,uk5-96b26750e80073b9bbe7,oshb,Ps.44.1,Ps.43.1,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.44.10,uk5-df0318880ee87e05cab4,oshb,Ps.44.10,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.44.11,uk5-947be48bce90f33ef56e,oshb,Ps.44.11,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.44.12,uk5-6ab47a1608f106bfde42,oshb,Ps.44.12,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.44.13,uk5-3ee3631dfcaaeb5be3ec,oshb,Ps.44.13,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.44.14,uk5-be00bf9d7a7e73691deb,oshb,Ps.44.14,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.44.15,uk5-264659ba1044fda12e75,oshb,Ps.44.15,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.44.16,uk5-3dc182f855abb080ece2,oshb,Ps.44.16,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.44.17,uk5-b942c1b911cad29dcb76,oshb,Ps.44.17,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.44.18,uk5-1b71b5c6d74736b07dfb,oshb,Ps.44.18,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.44.19,uk5-d1326afc9b6d782143e2,oshb,Ps.44.19,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.44.2,uk5-7d3e6267911c295787b2,oshb,Ps.44.2,Ps.43.3,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.44.20,uk5-2eae30a63173502715c4,oshb,Ps.44.20,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.44.21,uk5-d642479f38aef81507d9,oshb,Ps.44.21,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.44.22,uk5-d0380050eb1d44e449bf,oshb,Ps.44.22,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.44.23,uk5-6b5543617ed25619ba6a,oshb,Ps.44.23,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.44.24,uk5-5334387edd50ef771ab1,oshb,Ps.44.24,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.44.25,uk5-b6b13fbd54c58a5ae479,oshb,Ps.44.25,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.44.26,uk5-e90e6ffbbbe05bd35523,oshb,Ps.44.26,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.44.3,uk5-54324f51e50ea90594f3,oshb,Ps.44.3,Ps.43.4,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.44.4,uk5-674aa72ad91193e34f7f,oshb,Ps.44.4,Ps.43.5,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.44.5,uk5-b644269e4882b386f23d,oshb,Ps.44.5,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.44.6,uk5-23390e77c883b8afbdef,oshb,Ps.44.6,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.44.7,uk5-143c783ae3d5e428c0db,oshb,Ps.44.7,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.44.8,uk5-d2083c9fcff9b5c25d84,oshb,Ps.44.8,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.44.9,uk5-87ee07ff912a0b910179,oshb,Ps.44.9,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.45.1,uk5-ba2f74f0e3b0ccc479e9,oshb,Ps.45.1,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.45.10,uk5-03ed6269e2e30d01e7e4,oshb,Ps.45.10,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.45.11,uk5-412acc8fc4bb038a20ad,oshb,Ps.45.11,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.45.12,uk5-9baa3c1f727c4007a1e0,oshb,Ps.45.12,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.45.13,uk5-34ec85f78ae52f84af3f,oshb,Ps.45.13,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.45.14,uk5-cf7d9906ccf034cf554e,oshb,Ps.45.14,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.45.15,uk5-585aeacd8f35f855915e,oshb,Ps.45.15,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.45.16,uk5-e55208470e268a78d344,oshb,Ps.45.16,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.45.17,uk5-d70cb4f6ffc227c1caf1,oshb,Ps.45.17,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.45.2,uk5-365a7fbdc6855e236ade,oshb,Ps.45.2,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.45.3,uk5-2032d4873696de1daf92,oshb,Ps.45.3,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.45.4,uk5-dd7dffc9c7a27dc48a17,oshb,Ps.45.4,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.45.5,uk5-c14921ccbbcd75e50a43,oshb,Ps.45.5,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.45.6,uk5-895808fbda443d945c70,oshb,Ps.45.6,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.45.7,uk5-c07fb37a2bdf4d4fc096,oshb,Ps.45.7,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.45.8,uk5-d0292344fb28429625d0,oshb,Ps.45.8,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.45.9,uk5-5983ac3e94b57c562fd8,oshb,Ps.45.9,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.46.1,uk5-0de76f2cfc432cbab4a9,oshb,Ps.46.1,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.46.10,uk5-2e7abf18597ac65a6c63,oshb,Ps.46.10,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.46.11,uk5-617181e5369346b7bfcd,oshb,Ps.46.11,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.46.2,uk5-dc4e2ebee03b7ea4a24a,oshb,Ps.46.2,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.46.3,uk5-5090edef2d9dfea7d6e9,oshb,Ps.46.3,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.46.4,uk5-73daa3d6cbf51181e206,oshb,Ps.46.4,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.46.5,uk5-198ad378751b05b1b9b6,oshb,Ps.46.5,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.46.6,uk5-6fa0a370aa0d5811d4a6,oshb,Ps.46.6,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.46.7,uk5-68d0dc35d53dffad8bb6,oshb,Ps.46.7,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.46.8,uk5-4bc773dba4b8e9fcf9b1,oshb,Ps.46.8,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
